run_id,request_id,seq,warmup,path,model,prompt_id,loss_pct,delay_ms,condition,wall_start,wall_end,ttft_ms,total_ms,connect_ms,headers_ms,tokens,eval_count,tokens_per_s,ok,failure,detail,loadavg_1m,prompt_nonce
m6-sweep,98712536b690,46,0,ran,qwen2.5:1.5b,long,1,0,c080.1,1789628929.779781,1789628931.027029,522.316,1247.12,35.424,522.264,113,114,154.525,1,,,7.27,f286ecb2
m6-sweep,8c39e733f269,47,0,ran,qwen2.5:1.5b,long,1,0,c080.1,1789628931.527272,1789628932.47286,131.955,945.47,31.221,131.916,128,128,156.113,1,,,7.01,e15ef225
m6-sweep,25fa181442f5,48,0,ran,qwen2.5:1.5b,long,1,0,c080.1,1789628932.97312,1789628933.921916,131.715,948.689,32.994,131.678,128,128,155.452,1,,,7.01,e94fd342
m6-sweep,6304af7d5879,49,0,ran,qwen2.5:1.5b,long,1,0,c080.1,1789628934.422143,1789628935.381684,131.725,959.419,29.774,131.689,128,128,153.438,1,,,7.01,d6519fd3
m6-sweep,97f8b191f0d2,50,0,ran,qwen2.5:1.5b,long,1,0,c080.1,1789628935.881922,1789628936.82985,137.252,947.821,38.152,137.206,128,128,156.68,1,,,7.65,58cb4e90
m6-sweep,eb2b0cb45852,51,0,ran,qwen2.5:1.5b,long,1,0,c080.1,1789628937.330081,1789628938.283494,140.757,953.299,32.381,140.708,128,128,156.3,1,,,7.65,1079b609
m6-sweep,2ae956f08c36,52,0,ran,qwen2.5:1.5b,long,1,0,c080.1,1789628938.783715,1789628939.728201,130.939,944.369,24.681,130.904,128,128,156.129,1,,,7.65,14b1b42e
m6-sweep,abe96818f2ac,0,1,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628942.27149,1789628945.956686,3186.919,3685.047,233.985,3186.872,128,128,254.955,1,,,7.19,bd654097
m6-sweep,d891f25710a7,1,1,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628946.457044,1789628947.44009,522.866,982.917,230.658,522.81,128,128,276.056,1,,,7.34,1bd9bf1c
m6-sweep,228fd74763f6,2,1,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628947.940301,1789628948.936962,522.664,996.57,234.26,522.621,128,128,267.985,1,,,7.34,f0203d92
m6-sweep,6239a0b16248,3,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628949.437173,1789628951.387057,1470.147,1949.787,225.647,1470.111,128,128,264.782,1,,,7.31,2a964fbd
m6-sweep,c7b83e71d57d,4,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628951.88729,1789628953.613648,1251.53,1726.243,225.368,1251.495,128,128,267.53,1,,,7.31,4ddac834
m6-sweep,2aea3861e4a5,5,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628954.113905,1789628955.09548,506.53,981.46,225.875,506.493,128,128,267.408,1,,,7.31,584a2e4c
m6-sweep,d71ffea9a855,6,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628955.595742,1789628956.580586,505.848,984.722,226.477,505.795,128,128,265.206,1,,,8.33,d14eea2f
m6-sweep,443329ed293d,7,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628957.080866,1789628958.30208,504.601,1221.121,226.711,504.509,128,128,177.246,1,,,8.33,f36786b7
m6-sweep,2f716639cfa5,8,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628958.802308,1789628959.754837,503.656,952.431,227.811,503.619,128,128,282.993,1,,,8.33,20c27399
m6-sweep,8ecc7506e594,9,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628960.255075,1789628961.216876,499.207,961.707,219.545,499.125,128,128,274.595,1,,,8.14,9289ce28
m6-sweep,6402cacdd1b1,10,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628961.717106,1789628962.702257,509.312,985.029,227.974,509.274,128,128,266.965,1,,,8.14,6d37d0c8
m6-sweep,26cd9f099545,11,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628963.202499,1789628964.184303,506.412,981.711,226.156,506.357,128,128,267.2,1,,,8.14,0b79a8e9
m6-sweep,36b76c375597,12,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628964.684558,1789628965.668787,513.068,984.128,224.935,513.029,128,128,269.604,1,,,8.14,9ce0c11e
m6-sweep,7d46b4d32949,13,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628966.169009,1789628967.155342,505.235,986.218,225.932,505.178,128,128,264.042,1,,,7.81,5ce03350
m6-sweep,42da3787be50,14,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628967.655567,1789628968.624177,518.693,968.503,227.818,518.65,128,128,282.341,1,,,7.81,8a879592
m6-sweep,2b423c392ef1,15,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628969.124401,1789628970.093542,504.081,969.051,226.076,504.045,128,128,273.136,1,,,7.81,cd6fb44e
m6-sweep,fea60e373c13,16,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628970.593763,1789628971.587216,506.328,993.339,226.503,506.291,128,128,260.774,1,,,8.47,f0a1a9fa
m6-sweep,ef0668706461,17,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628972.087478,1789628973.088606,516.92,1000.904,239.8,516.878,128,128,262.406,1,,,8.47,a1a459c8
m6-sweep,2c207a5b3745,18,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628973.588853,1789628974.566377,497.704,977.414,220.787,497.645,128,128,264.744,1,,,8.47,760a005e
m6-sweep,e01af7bb0dd8,19,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628975.066626,1789628976.031407,504.291,964.682,227.689,504.241,128,128,275.852,1,,,8.47,f56cb0d5
m6-sweep,8b9dc0764de8,20,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628976.531681,1789628977.500991,513.931,969.21,227.322,513.893,128,128,278.95,1,,,7.95,ee76f24c
m6-sweep,9169a4544087,21,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628978.001225,1789628978.966482,506.237,965.14,227.543,506.2,128,128,276.747,1,,,7.95,0528cb16
m6-sweep,f72a55d7be72,22,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628979.466715,1789628980.447001,510.087,980.166,232.874,510.035,128,128,270.167,1,,,7.95,531111e2
m6-sweep,2ab3442f7265,23,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628980.947259,1789628981.934542,504.531,987.187,218.542,504.494,128,128,263.127,1,,,7.63,288c8e00
m6-sweep,b3b7b13df1cc,24,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628982.434773,1789628983.415869,501.413,981.0,221.574,501.376,128,128,264.811,1,,,7.63,e25f00e4
m6-sweep,37ba1ef6dbf4,25,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628983.916055,1789628984.905893,512.284,989.741,230.229,512.213,128,128,265.992,1,,,7.63,8f6a13f0
m6-sweep,3c29388c1a7d,26,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628985.406163,1789628986.378765,516.807,972.488,228.854,516.769,128,128,278.704,1,,,7.66,991b4e1f
m6-sweep,b3a69dd5bfde,27,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628986.879112,1789628987.844957,505.482,965.746,227.429,505.445,128,128,275.929,1,,,7.66,6dbe8160
m6-sweep,264ab444624f,28,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628988.345219,1789628989.564784,515.194,1219.457,228.844,515.156,128,128,180.33,1,,,7.66,636dfcae
m6-sweep,5586f2d29736,29,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628990.065064,1789628991.051688,508.738,986.509,229.199,508.691,128,128,265.818,1,,,7.66,49e4753e
m6-sweep,04feaee59300,30,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628991.551937,1789628992.540304,504.462,988.235,226.919,504.39,128,128,262.519,1,,,7.29,3ec60bc5
m6-sweep,7f2f7a7a3143,31,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628993.040564,1789628994.033595,527.37,992.93,239.376,527.331,128,128,272.79,1,,,7.29,8e352637
m6-sweep,98b066469cf9,32,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628994.533849,1789628995.517843,505.404,983.901,226.504,505.361,128,128,265.414,1,,,7.29,92fb08de
m6-sweep,4505cf9d686e,33,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628996.018053,1789628997.016019,503.425,997.86,225.746,503.388,128,128,256.859,1,,,6.78,7c8d36d8
m6-sweep,7f748cc71bf5,34,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628997.516297,1789628998.515797,510.593,999.408,232.878,510.554,128,128,259.812,1,,,6.78,454ecb92
m6-sweep,0412e44df0cc,35,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789628999.016246,1789629000.708186,1218.969,1691.846,224.733,1218.93,128,128,268.569,1,,,6.78,ea4ecb55
m6-sweep,c62121732cfd,36,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629001.208431,1789629002.196935,746.542,988.394,224.679,746.503,128,128,525.113,1,,,6.64,22787631
m6-sweep,33cf115cafc0,37,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629002.69716,1789629003.665711,504.228,968.445,225.225,504.191,128,128,273.579,1,,,6.64,b2191156
m6-sweep,017395d33309,38,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629004.165957,1789629005.14612,503.824,980.071,225.013,503.777,128,128,266.668,1,,,6.64,015fbbef
m6-sweep,7eaf4c5a4686,39,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629005.653816,1789629006.630014,496.648,976.101,219.413,496.611,128,128,264.885,1,,,7.07,284ac8a6
m6-sweep,2bf2c8039a99,40,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629007.13025,1789629008.114844,504.195,984.486,224.853,504.118,128,128,264.423,1,,,7.07,303424c9
m6-sweep,31900d55c862,41,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629008.615108,1789629009.603235,509.577,988.028,225.565,509.538,128,128,265.44,1,,,7.07,39820349
m6-sweep,3033aac145fd,42,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629010.103492,1789629011.103195,501.745,999.598,223.673,501.708,128,128,255.095,1,,,7.07,18dfdb5b
m6-sweep,7e5bf59da969,43,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629011.603437,1789629012.59754,509.963,993.99,231.394,509.926,128,128,262.382,1,,,6.90,df933a31
m6-sweep,c7f446ef5705,44,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629013.097807,1789629014.100978,503.782,1003.063,225.735,503.738,128,128,254.366,1,,,6.90,b4804b28
m6-sweep,37d0e6eb34ab,45,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629014.601215,1789629015.583448,512.112,982.138,233.472,512.065,128,128,270.198,1,,,6.90,c9be67b2
m6-sweep,648156c5f704,46,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629016.083704,1789629017.087568,523.346,1003.755,238.055,523.303,128,128,264.358,1,,,6.67,69649473
m6-sweep,50b2f2a73b15,47,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629017.58782,1789629018.572691,505.718,984.765,224.282,505.681,128,128,265.11,1,,,6.67,dbe1a5cb
m6-sweep,473d300a6454,48,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629019.072942,1789629020.037362,500.422,964.3,224.505,500.354,128,128,273.779,1,,,6.67,99bfb7ce
m6-sweep,5fd5ea08b0f0,49,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629020.537612,1789629021.49851,500.82,960.8,225.84,500.776,128,128,276.099,1,,,7.42,f5cd8670
m6-sweep,307b69bc6039,50,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629021.998736,1789629023.218028,513.977,1219.197,224.718,513.939,128,128,180.086,1,,,7.42,f0ec53a7
m6-sweep,36790fee08d7,51,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629023.718308,1789629024.685284,504.527,966.882,226.135,504.473,128,128,274.681,1,,,7.42,fc809369
m6-sweep,6014f9de8a3e,52,0,ran,qwen2.5:0.5b,long,1,100,c081.1,1789629025.185512,1789629026.148412,501.126,962.802,225.011,501.09,128,128,275.085,1,,,7.42,eb697322
m6-sweep,f1f578234138,0,1,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629028.658895,1789629029.231184,107.388,572.16,39.585,107.268,128,128,273.252,1,,,7.14,eb3c7a62
m6-sweep,5e2dabc94672,1,1,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629029.731426,1789629030.289142,94.275,557.588,28.919,94.232,128,128,274.113,1,,,7.14,c2a552cc
m6-sweep,20ee471b268d,2,1,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629030.789379,1789629031.462065,221.261,672.565,29.801,221.215,128,128,281.407,1,,,7.29,851121c9
m6-sweep,b8c16e8b49aa,3,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629031.962332,1789629032.504714,88.069,542.272,24.107,88.018,128,128,279.611,1,,,7.29,04268f57
m6-sweep,7e98341fb190,4,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629033.004927,1789629033.557934,83.207,552.893,19.083,83.159,128,128,270.393,1,,,7.29,46531fc6
m6-sweep,c8a2c21551d1,5,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629034.058167,1789629034.609323,92.891,551.025,27.5,92.837,128,128,277.212,1,,,7.29,2a87a76b
m6-sweep,a97591474bf7,6,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629035.109852,1789629035.682028,113.047,572.046,39.722,112.973,128,128,276.689,1,,,7.29,5329a882
m6-sweep,b162113c49c7,7,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629036.182317,1789629036.773436,98.213,590.925,31.038,98.148,128,128,257.757,1,,,6.79,13470a97
m6-sweep,8e32825f49d5,8,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629037.273674,1789629037.812482,86.447,538.699,21.963,86.389,128,128,280.817,1,,,6.79,d1dc7962
m6-sweep,40373043d231,9,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629038.312678,1789629038.870071,101.161,557.279,36.595,101.125,128,128,278.437,1,,,6.79,32d5e218
m6-sweep,70164b1ac85f,10,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629039.370282,1789629039.966297,103.001,595.904,38.535,102.919,128,128,257.657,1,,,6.79,011b8714
m6-sweep,912b99c26498,11,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629040.466559,1789629041.030914,103.773,564.239,27.25,103.72,128,128,275.808,1,,,6.79,1cbf45b1
m6-sweep,4d8aacb54c79,12,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629041.531171,1789629042.079969,95.315,548.679,21.856,95.247,128,128,280.128,1,,,6.40,33d0dd18
m6-sweep,195d36423aad,13,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629042.580179,1789629043.202903,101.019,622.595,31.241,100.945,128,128,243.493,1,,,6.40,449db76a
m6-sweep,59cfbe334231,14,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629043.703185,1789629044.254722,102.215,551.408,28.83,102.169,128,128,282.73,1,,,6.40,15556f2b
m6-sweep,6ae13e14b838,15,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629044.75496,1789629045.353763,105.9,598.689,32.842,105.847,128,128,257.717,1,,,6.40,8e6f3cec
m6-sweep,15167f670be3,16,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629045.854013,1789629046.405337,98.296,551.21,35.401,98.251,128,128,280.406,1,,,6.53,d70615dc
m6-sweep,3ec6577c5581,17,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629046.905565,1789629047.575171,219.479,669.489,24.177,219.425,128,128,282.216,1,,,6.53,4add15cf
m6-sweep,dac96dbaf802,18,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629048.075409,1789629048.626744,90.092,551.222,22.491,90.041,128,128,275.41,1,,,6.53,699106b1
m6-sweep,5104bc8afa47,19,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629049.129284,1789629049.696296,95.676,566.891,28.395,95.619,128,128,269.516,1,,,6.53,0070fe17
m6-sweep,3d3188290279,20,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629050.196551,1789629050.745283,85.739,548.611,19.612,85.677,128,128,274.374,1,,,6.53,77fc2aa8
m6-sweep,661d1fafc4e9,21,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629051.245506,1789629051.802535,101.168,556.924,32.046,101.116,128,128,278.658,1,,,6.17,762d995c
m6-sweep,700efd7b1610,22,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629052.302763,1789629052.858143,103.872,555.261,35.979,103.833,128,128,281.354,1,,,6.17,662771ae
m6-sweep,67f687aac2dc,23,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629053.358422,1789629053.918094,88.567,559.552,22.581,88.507,128,128,269.647,1,,,6.17,9a2486ad
m6-sweep,51322743a310,24,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629054.418368,1789629055.0848,217.07,666.331,23.253,217.013,128,128,282.687,1,,,6.17,6bb680fa
m6-sweep,981bbbcd424e,25,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629055.585476,1789629056.119997,84.574,534.404,21.757,84.526,128,128,282.329,1,,,6.17,8b803bf1
m6-sweep,4f5f81c630d1,26,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629056.620171,1789629057.193358,88.221,573.066,23.753,88.166,128,128,261.94,1,,,5.84,251f7de1
m6-sweep,ac1fc443bb3a,27,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629057.693622,1789629058.24194,101.743,548.2,33.526,101.67,128,128,284.462,1,,,5.84,faae5227
m6-sweep,19a492f3d7c5,28,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629058.742206,1789629059.291361,94.116,549.034,28.053,94.066,128,128,279.171,1,,,5.84,7353d48f
m6-sweep,d95569289092,29,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629059.791578,1789629060.382283,133.318,590.576,33.798,133.262,128,128,277.743,1,,,5.84,d59b9f6f
m6-sweep,a64a272b0f9f,30,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629060.882503,1789629061.429657,91.948,547.027,26.093,91.888,128,128,279.073,1,,,6.81,e757691f
m6-sweep,493ca264a03c,31,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629061.9299,1789629062.480082,92.677,550.067,18.645,92.64,128,128,277.662,1,,,6.81,8643b9d2
m6-sweep,fb72a355d99a,32,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629062.98037,1789629064.546628,1113.623,1566.143,1048.176,1113.566,128,128,280.651,1,,,6.81,0421503e
m6-sweep,819d614af2ec,33,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629065.04686,1789629065.609375,107.355,562.399,35.268,107.276,128,128,279.094,1,,,6.81,19e32f24
m6-sweep,71a883b2838b,34,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629066.109725,1789629066.793965,217.918,684.124,26.132,217.863,128,128,272.411,1,,,6.58,7305d2ce
m6-sweep,2aa7547ebe7d,35,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629067.294483,1789629067.845302,91.387,550.672,26.335,91.331,128,128,276.517,1,,,6.58,44ac9251
m6-sweep,00ca8ba414e1,36,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629068.345535,1789629068.903204,101.134,557.551,33.879,101.099,128,128,278.255,1,,,6.58,a08ba294
m6-sweep,1c59c84ae9e8,37,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629069.403434,1789629069.999976,108.078,596.423,39.731,107.998,128,128,260.062,1,,,6.58,5b2bed9c
m6-sweep,e56face755f5,38,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629070.500225,1789629071.08067,88.806,580.34,24.019,88.737,128,128,258.375,1,,,6.58,b09c99b2
m6-sweep,f9a21d97299a,39,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629071.580924,1789629072.133401,97.471,552.356,23.038,97.394,128,128,279.191,1,,,6.46,4634a87f
m6-sweep,759cffe72adb,40,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629072.633646,1789629073.188109,93.619,554.333,24.75,93.582,128,128,275.659,1,,,6.46,8f47c11a
m6-sweep,bbc23c06de37,41,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629073.688348,1789629074.246249,92.953,557.732,27.604,92.918,128,128,273.249,1,,,6.46,537bd200
m6-sweep,c363ecc98170,42,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629074.746446,1789629075.297827,97.635,551.15,29.844,97.58,128,128,280.035,1,,,6.46,69fabdbf
m6-sweep,8ba979c58fe9,43,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629075.79806,1789629076.361234,113.498,563.055,38.925,113.456,128,128,282.5,1,,,6.10,b571a292
m6-sweep,18a08bb21b17,44,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629076.861463,1789629077.418808,105.752,557.234,36.244,105.709,128,128,281.296,1,,,6.10,fe7b2935
m6-sweep,cdcf21500666,45,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629077.919047,1789629078.627504,254.637,708.344,38.768,254.582,128,128,279.917,1,,,6.10,43a6bf99
m6-sweep,bc7ebf6cac9c,46,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629079.127711,1789629079.67558,99.469,547.613,35.54,99.435,128,128,283.391,1,,,6.10,b798b754
m6-sweep,3e904a5b88c9,47,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629080.175812,1789629080.747191,84.214,571.262,20.183,84.154,128,128,260.754,1,,,6.10,23e8819d
m6-sweep,16216c27816e,48,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629081.247438,1789629081.802138,97.746,554.574,24.816,97.691,128,128,278.004,1,,,5.77,ab218209
m6-sweep,fdca29931005,49,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629082.302465,1789629082.849141,95.464,546.558,27.459,95.403,128,128,281.538,1,,,5.77,d5f8f73c
m6-sweep,8186befe0c56,50,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629083.349373,1789629083.91036,103.379,560.765,39.032,103.337,128,128,277.664,1,,,5.77,bc043934
m6-sweep,d252ba128825,51,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629084.410591,1789629084.961707,96.993,551.003,33.283,96.949,128,128,279.73,1,,,5.77,48c465d9
m6-sweep,007efd2b3d56,52,0,ran,qwen2.5:0.5b,long,2,0,c082.1,1789629085.461945,1789629086.022307,105.841,560.082,39.482,105.798,128,128,279.588,1,,,5.77,a734b9d8
m6-sweep,1d361a49222f,0,1,ran,qwen2.5:3b,long,0,0,c083.1,1789629088.434511,1789629092.497336,3001.143,4062.557,27.993,3001.1,98,99,91.388,1,,,6.39,6a4271ec
m6-sweep,13607e6e5873,1,1,ran,qwen2.5:3b,long,0,0,c083.1,1789629092.997588,1789629094.01288,193.225,1015.158,39.556,193.189,79,80,94.898,1,,,6.39,1ca8720f
m6-sweep,160c63ff4485,2,1,ran,qwen2.5:3b,long,0,0,c083.1,1789629094.513069,1789629096.110596,334.008,1597.414,39.046,333.972,121,122,94.981,1,,,6.39,95312c4f
m6-sweep,4a01007ccab5,3,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629096.610854,1789629097.804209,168.816,1193.132,22.717,168.78,98,99,94.697,1,,,6.20,73aace5a
m6-sweep,ce44ac290df1,4,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629098.304708,1789629099.31041,180.914,1005.561,35.607,180.868,79,80,94.586,1,,,6.20,ded38dc1
m6-sweep,b5a1bc6e6a43,5,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629099.810638,1789629100.894351,174.034,1083.505,28.373,173.984,87,88,94.56,1,,,6.20,8e4b1188
m6-sweep,0dede71e3b4c,6,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629101.394587,1789629102.664703,175.759,1269.989,31.485,175.721,105,106,95.044,1,,,6.10,59af1b2a
m6-sweep,32d5065d7c1b,7,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629103.164965,1789629104.698798,299.932,1533.702,26.539,299.896,118,119,94.831,1,,,6.10,cc5a3d1f
m6-sweep,7d5898dbeb85,8,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629105.199048,1789629106.430918,168.845,1231.622,20.863,168.811,102,103,95.034,1,,,6.90,0761aab0
m6-sweep,2e93bf36e4b3,9,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629106.931387,1789629108.123336,175.283,1191.835,29.998,175.247,97,98,94.437,1,,,6.90,55406878
m6-sweep,9dd1680541f0,10,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629108.623601,1789629109.854993,170.462,1231.204,22.886,170.409,102,103,95.216,1,,,6.90,66bacc2f
m6-sweep,02d87fe0dfdf,11,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629110.355313,1789629111.841777,324.977,1486.283,31.004,324.939,110,111,93.86,1,,,6.83,fb68239c
m6-sweep,cddb44b55455,12,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629112.342106,1789629113.348576,172.432,1006.354,24.613,172.396,79,80,93.534,1,,,6.83,d1b2d660
m6-sweep,75c000c268a0,13,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629113.84882,1789629115.167458,166.181,1318.52,21.698,166.143,110,111,94.59,1,,,6.83,00ba960d
m6-sweep,842cc4a22fe9,14,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629115.667716,1789629116.92661,181.432,1258.719,34.399,181.397,102,103,93.754,1,,,6.60,e3c71352
m6-sweep,a870ec50995e,15,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629117.427083,1789629118.584589,328.572,1157.382,34.499,328.536,79,80,94.111,1,,,6.60,8154dec4
m6-sweep,2bfd4cae1dd7,16,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629119.084867,1789629120.496382,174.847,1411.284,30.161,174.812,119,120,95.435,1,,,6.60,e6e4326a
m6-sweep,5811c8345668,17,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629120.996583,1789629122.07334,170.343,1076.643,26.482,170.303,87,88,94.891,1,,,7.43,ec43a00e
m6-sweep,0b0af7315300,18,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629122.573565,1789629123.919721,174.386,1345.929,24.753,174.349,112,113,94.747,1,,,7.43,f164a0a4
m6-sweep,9c5eab8e00f9,19,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629124.42005,1789629125.426877,178.004,1006.707,29.989,177.959,79,80,94.123,1,,,7.43,5ed1aabb
m6-sweep,c7bafb1d1b4e,20,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629125.927101,1789629127.421769,168.019,1494.561,23.118,167.984,128,128,95.738,1,,,7.96,1448ef2d
m6-sweep,d83eb9b0d757,21,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629127.922008,1789629129.384328,179.488,1462.198,21.464,179.45,123,124,95.111,1,,,7.96,4878f295
m6-sweep,ff8a4a21df76,22,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629129.884577,1789629131.162084,184.48,1277.336,27.583,184.437,104,105,94.248,1,,,7.96,b5dfc76c
m6-sweep,b97531b9248f,23,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629131.66238,1789629133.274414,336.335,1611.901,34.763,336.281,122,123,94.86,1,,,8.84,07b16820
m6-sweep,d1a1527d099a,24,0,ran,qwen2.5:3b,long,0,0,c083.1,1789629133.774714,1789629134.858326,183.233,1083.315,26.613,183.146,86,87,94.436,1,,,8.84,48e05f42
