wall,loadavg_1m,cpu_busy_pct,rt_ratio_dl,rt_ratio_ul,gpu_temp_c,gpu_util_pct,gpu_mem_mib
1789627538.85,6.55,40.9,0.916,0.917,73,89,2863
1789627539.852,6.55,29.9,0.9162,0.9159,65,0,2863
1789627540.854,6.43,33.6,0.917,0.9163,73,87,2863
1789627541.856,6.43,38.5,0.9112,0.9122,67,0,2863
1789627542.858,6.43,24.9,0.9242,0.9242,71,89,2863
1789627543.86,6.43,33.6,0.9161,0.9161,73,36,2863
1789627544.862,6.43,11.4,0.9351,0.9351,64,0,2863
1789627545.865,7.44,40.6,0.9186,0.9186,72,87,2863
1789627546.867,7.44,17.0,0.9297,0.9293,65,0,2863
1789627547.869,7.44,32.5,0.9207,0.9211,73,89,2863
1789627548.871,7.44,21.5,0.925,0.925,66,0,2863
1789627549.874,7.44,30.1,0.9192,0.9192,73,88,2863
1789627550.877,7.24,38.2,0.927,0.926,67,0,2863
1789627551.88,7.24,21.7,0.9333,0.9343,64,91,2863
1789627552.883,7.24,40.7,0.9191,0.9191,74,88,2863
1789627553.885,7.24,23.4,0.9229,0.9221,64,0,2863
1789627554.887,7.24,42.3,0.9183,0.9191,73,87,2863
1789627555.889,6.98,11.1,0.9329,0.9329,64,0,2863
1789627556.892,6.98,41.1,0.9189,0.9189,74,86,2863
1789627557.893,6.98,12.5,0.9334,0.9324,65,0,2863
1789627558.895,6.98,38.4,0.9214,0.9224,73,87,2863
1789627559.897,6.98,19.0,0.9273,0.9263,65,0,2863
1789627560.899,6.82,32.8,0.9202,0.921,73,88,2863
1789627561.901,6.82,39.8,0.9122,0.9115,69,0,2863
1789627562.904,6.82,24.4,0.9254,0.9264,68,87,2863
1789627563.906,6.82,25.5,0.9217,0.9207,68,0,2863
1789627564.908,6.82,11.0,0.9353,0.9353,64,0,2863
1789627565.909,6.60,10.9,0.9357,0.9357,63,0,2863
1789627566.911,6.60,12.1,0.9335,0.9335,62,0,685
1789627567.913,6.60,12.6,0.9281,0.9285,62,0,685
1789627568.915,6.60,14.0,0.9292,0.9288,62,0,777
1789627569.917,6.60,17.0,0.9213,0.9223,64,0,1907
1789627570.919,6.31,9.7,0.9301,0.9291,62,0,1907
1789627571.921,6.31,27.9,0.9202,0.9212,62,0,1907
1789627572.924,6.31,11.4,0.9314,0.9304,61,0,1907
1789627573.926,6.31,12.9,0.9272,0.9272,61,0,1907
1789627574.928,6.31,16.9,0.9261,0.9267,61,33,1907
1789627575.93,7.25,18.9,0.925,0.9244,61,0,1907
1789627576.932,7.25,14.7,0.9293,0.9303,62,29,1907
1789627577.934,7.25,10.8,0.9325,0.9325,61,0,1907
1789627578.936,7.25,28.5,0.9345,0.9345,62,0,1907
1789627579.938,7.25,9.9,0.9334,0.9324,61,0,1907
1789627580.94,6.82,32.1,0.9149,0.9149,63,0,1907
1789627581.942,6.82,10.6,0.9345,0.9355,61,0,1907
1789627582.944,6.82,24.4,0.9343,0.9333,61,0,1907
1789627583.947,6.82,18.3,0.9315,0.9317,60,28,1907
1789627584.949,6.82,19.0,0.9304,0.9312,60,0,1907
1789627585.951,6.44,27.7,0.9357,0.9357,60,34,1907
1789627586.953,6.44,10.0,0.9342,0.9332,60,0,1907
1789627587.955,6.44,27.2,0.9343,0.9353,61,0,1907
1789627588.957,6.44,8.1,0.9353,0.9353,60,0,1907
1789627589.959,6.44,26.0,0.9364,0.9364,60,0,1907
1789627590.961,6.48,9.5,0.9377,0.9367,60,0,1907
1789627591.963,6.48,26.3,0.9391,0.9401,60,0,1907
1789627592.966,6.48,17.6,0.9321,0.9317,60,12,1907
1789627593.968,6.48,17.8,0.9297,0.9295,60,0,1907
1789627594.97,6.48,26.7,0.9374,0.937,60,45,1907
1789627595.971,6.20,10.8,0.9334,0.9344,61,0,1907
1789627596.974,6.20,28.2,0.936,0.936,64,0,1907
1789627597.975,6.20,9.8,0.9384,0.9374,60,0,1907
1789627598.977,6.20,27.6,0.9194,0.9194,61,0,1907
1789627599.979,6.20,8.8,0.9383,0.9393,60,0,1907
1789627600.981,6.75,26.9,0.9325,0.9325,61,0,1907
1789627601.983,6.75,16.8,0.9369,0.9359,61,0,1907
1789627602.985,6.75,18.7,0.9354,0.9354,60,51,1907
1789627603.987,6.75,25.1,0.9332,0.9342,61,0,1907
1789627604.989,6.75,11.8,0.9344,0.9344,60,0,1907
1789627605.991,6.37,26.8,0.9342,0.9342,60,0,1907
1789627606.992,6.37,8.2,0.9383,0.9373,66,0,1907
1789627607.994,6.37,27.2,0.9203,0.9213,60,0,1907
1789627608.996,6.37,9.2,0.9373,0.9373,62,0,1907
1789627609.998,6.37,28.3,0.9382,0.9382,60,0,1907
1789627611.001,6.10,16.2,0.937,0.937,61,0,1907
1789627612.003,6.10,21.3,0.9364,0.9364,60,39,1907
1789627613.005,6.10,23.3,0.9351,0.9351,60,0,1907
1789627614.007,6.10,13.0,0.935,0.9343,59,22,1907
1789627615.009,6.10,27.0,0.9314,0.9312,59,0,1907
1789627616.011,5.77,10.4,0.9355,0.9355,59,0,1907
1789627617.013,5.77,28.0,0.9213,0.9213,59,0,1907
1789627618.015,5.77,11.3,0.9363,0.9363,60,0,1907
1789627619.02,5.77,26.5,0.9225,0.9225,59,0,1907
1789627620.022,5.77,14.7,0.934,0.934,59,0,1907
1789627621.024,6.43,24.0,0.9203,0.9213,58,15,1907
1789627622.026,6.43,22.4,0.9381,0.9371,59,0,1907
1789627623.028,6.43,14.4,0.9374,0.9374,58,48,1907
1789627624.03,6.43,26.8,0.9213,0.9223,59,0,1907
1789627625.031,6.43,9.6,0.9354,0.9344,60,0,1907
1789627626.033,6.39,27.1,0.9296,0.9302,59,0,1907
1789627627.035,6.39,8.9,0.9366,0.936,59,0,1907
1789627628.037,6.39,27.5,0.9234,0.9234,59,0,1907
1789627629.039,6.39,9.0,0.9352,0.9362,59,0,1907
1789627630.041,6.39,27.2,0.921,0.92,59,0,1907
1789627631.044,6.20,13.2,0.9312,0.9312,58,0,1907
1789627632.045,6.20,31.4,0.915,0.9153,61,18,1907
1789627633.049,6.20,24.4,0.9322,0.9329,59,0,1907
1789627634.051,6.20,13.5,0.9293,0.9293,60,44,1907
1789627635.053,6.20,28.1,0.9361,0.9351,59,0,1907
1789627636.055,5.87,10.6,0.932,0.932,59,0,1907
1789627637.057,5.87,28.0,0.9183,0.9193,59,0,1907
1789627638.059,5.87,8.0,0.9333,0.9323,59,0,1907
1789627639.061,5.87,27.0,0.9183,0.9193,58,0,1907
1789627640.063,5.87,13.2,0.9317,0.9317,58,0,1907
1789627641.065,6.68,22.2,0.9233,0.9233,61,22,1907
1789627642.067,6.68,13.7,0.9292,0.9286,58,0,1907
1789627643.069,6.68,10.0,0.9333,0.9339,58,36,1907
1789627644.071,6.68,15.9,0.9301,0.9291,58,0,1907
1789627645.074,6.68,9.7,0.9337,0.9337,59,0,1907
1789627646.076,6.54,28.4,0.9362,0.9362,58,0,1907
1789627647.078,6.54,11.1,0.9373,0.9373,58,0,1907
1789627648.08,6.54,28.0,0.9392,0.9392,57,0,1907
1789627649.082,6.54,14.1,0.9358,0.9368,58,0,1907
1789627650.084,6.54,22.6,0.9381,0.9371,61,6,1907
1789627651.087,6.50,23.7,0.9365,0.9365,58,0,1907
1789627652.089,6.50,10.6,0.9333,0.9343,60,43,1907
1789627653.091,6.50,26.5,0.921,0.9202,58,0,1907
1789627654.093,6.50,9.0,0.9334,0.9342,59,0,1907
1789627655.095,6.50,27.9,0.9353,0.9353,58,0,1907
1789627656.096,6.14,8.0,0.9365,0.9355,58,0,1907
1789627657.098,6.14,27.1,0.9362,0.9362,57,0,1907
1789627658.101,6.14,14.4,0.9343,0.9353,58,0,1907
1789627659.103,6.14,20.9,0.9263,0.9253,63,5,1907
1789627660.105,6.14,24.5,0.9372,0.9372,58,0,1907
1789627661.107,7.41,10.8,0.9363,0.9363,60,0,1907
1789627662.109,7.41,26.7,0.9381,0.9391,58,0,1907
1789627663.111,7.41,11.0,0.9453,0.9443,59,0,1907
1789627664.113,7.41,28.0,0.9223,0.9223,58,0,1907
1789627665.115,7.41,10.2,0.9342,0.9352,58,0,1907
1789627666.117,6.98,10.5,0.9353,0.9343,58,0,1907
1789627667.119,6.98,10.9,0.9322,0.9322,57,0,1907
1789627668.121,6.98,13.2,0.9301,0.9301,57,0,685
1789627669.123,6.98,14.2,0.929,0.929,57,3,685
1789627670.125,6.98,24.5,0.9184,0.9184,57,23,1247
1789627671.127,6.74,25.8,0.923,0.924,57,0,1253
1789627672.129,6.74,14.0,0.9363,0.9353,57,0,1253
1789627673.131,6.74,11.4,0.9362,0.9362,58,34,1253
1789627674.133,6.74,24.8,0.935,0.935,57,8,1253
1789627675.135,6.74,26.1,0.9213,0.9213,57,0,1253
1789627676.137,6.60,26.2,0.9222,0.9232,57,0,1253
1789627677.139,6.60,26.9,0.9241,0.9231,57,0,1253
1789627678.141,6.60,14.0,0.9312,0.9322,57,0,1253
1789627679.143,6.60,10.9,0.9362,0.9356,59,57,1253
1789627680.145,6.60,26.6,0.9353,0.9349,58,0,1253
1789627681.147,6.31,25.6,0.932,0.933,57,0,1253
1789627682.149,6.31,25.4,0.9231,0.9221,57,0,1253
1789627683.152,6.31,26.1,0.9238,0.9238,57,0,1253
1789627684.154,6.31,15.4,0.9312,0.9312,57,0,1253
1789627685.156,6.31,19.3,0.9254,0.9264,58,37,1253
1789627686.157,5.88,14.4,0.9314,0.9304,56,0,1253
1789627687.159,5.88,27.4,0.9344,0.9344,57,0,1253
1789627688.161,5.88,26.3,0.9183,0.9193,57,0,1253
1789627689.164,5.88,24.2,0.9226,0.9226,57,0,1253
1789627690.166,5.88,15.2,0.9289,0.9279,57,10,1253
1789627691.168,6.77,22.5,0.926,0.927,56,20,1253
1789627692.17,6.77,24.6,0.9231,0.9225,56,0,1253
1789627693.172,6.77,25.8,0.9233,0.9237,56,0,1253
1789627694.174,6.77,26.8,0.9211,0.9214,56,0,1253
1789627695.176,6.77,14.6,0.9312,0.9302,57,0,1253
1789627696.178,6.63,12.7,0.9334,0.9344,58,41,1253
1789627697.18,6.63,10.1,0.9344,0.9334,56,5,1253
1789627698.182,6.63,25.1,0.933,0.934,56,0,1253
1789627699.184,6.63,13.4,0.9304,0.9294,57,0,1253
1789627700.186,6.63,26.7,0.9191,0.9201,57,0,1253
1789627701.189,6.50,18.9,0.924,0.924,57,0,1253
1789627702.191,6.50,15.4,0.9261,0.9251,58,36,1253
1789627703.193,6.50,25.8,0.9202,0.9202,56,0,1253
1789627704.195,6.50,27.2,0.9331,0.9341,56,0,1253
1789627705.197,6.38,25.0,0.9212,0.9202,57,0,1253
1789627706.201,6.38,18.7,0.9259,0.9269,57,0,1253
1789627707.203,6.38,18.3,0.927,0.927,58,36,1253
1789627708.206,6.38,24.8,0.9376,0.9366,56,0,1253
1789627709.208,6.38,12.4,0.9339,0.9339,56,0,1253
1789627710.21,6.03,26.9,0.9281,0.9281,56,0,1253
1789627711.213,6.03,14.7,0.9337,0.9337,56,0,1253
1789627712.214,6.03,14.3,0.9342,0.9352,57,6,1253
1789627713.216,6.03,10.6,0.9333,0.9333,58,33,1253
1789627714.218,6.03,26.4,0.9212,0.9212,56,0,1253
1789627715.22,5.87,13.2,0.9303,0.9297,56,0,1253
1789627716.222,5.87,13.5,0.9321,0.9317,56,0,1253
1789627717.224,5.87,13.6,0.9333,0.9343,57,0,1253
1789627718.226,5.87,13.9,0.9352,0.9346,57,29,1253
1789627719.228,5.87,10.4,0.9392,0.9398,56,12,1253
1789627720.23,5.64,14.1,0.9393,0.9383,56,0,1253
1789627721.232,5.64,26.3,0.9243,0.925,56,0,1253
1789627722.234,5.64,25.8,0.9241,0.9233,56,0,1253
1789627723.237,5.64,21.7,0.9239,0.9243,56,0,1253
1789627724.24,5.64,16.2,0.9277,0.9283,59,42,1253
1789627725.242,5.43,9.8,0.9333,0.9333,56,0,1253
1789627726.244,5.43,26.9,0.9224,0.9214,57,0,1253
1789627727.246,5.43,26.7,0.9172,0.9172,57,0,1253
1789627728.247,5.43,12.2,0.9324,0.9324,56,0,1253
1789627729.25,5.43,19.8,0.9299,0.9309,56,0,1253
1789627730.252,5.15,15.3,0.9321,0.9311,58,0,1253
1789627731.254,5.15,24.3,0.9243,0.9253,56,36,1253
1789627732.256,5.15,28.1,0.9185,0.9185,56,0,1253
1789627733.258,5.15,26.9,0.9188,0.9178,56,0,1253
1789627734.26,5.15,10.1,0.9342,0.9352,56,0,1253
1789627735.262,4.90,8.7,0.9387,0.9383,56,0,1253
1789627736.265,4.90,31.9,0.9168,0.9166,56,0,1253
1789627737.267,4.90,24.3,0.9382,0.9388,56,36,1253
1789627738.269,4.90,30.6,0.9185,0.9185,57,0,1253
1789627739.271,4.90,25.4,0.9292,0.9292,56,45,1253
1789627740.272,4.99,31.6,0.9144,0.9134,57,0,1253
1789627741.274,4.99,27.7,0.9249,0.9251,57,46,1253
1789627742.277,4.99,16.7,0.9311,0.9309,57,0,1253
1789627743.279,4.99,40.1,0.9142,0.9152,57,36,1253
1789627744.281,4.99,29.7,0.9154,0.9154,57,0,1253
1789627745.283,6.19,41.1,0.9342,0.9342,56,33,1253
1789627746.285,6.19,16.4,0.9301,0.9301,57,0,1253
1789627747.287,6.19,41.3,0.9187,0.9177,57,25,1253
1789627748.289,6.19,29.4,0.9162,0.9162,59,0,1253
1789627749.291,6.19,41.2,0.906,0.9068,57,0,1253
1789627750.294,5.85,30.1,0.9289,0.9291,59,0,1253
1789627751.296,5.85,27.3,0.9169,0.9159,56,0,1253
1789627752.298,5.85,10.4,0.9314,0.9324,56,0,1253
1789627753.3,5.85,11.0,0.9341,0.9335,56,0,1253
1789627754.302,5.85,13.0,0.9282,0.9288,56,0,685
1789627755.304,5.54,13.5,0.9292,0.9282,56,5,685
1789627756.306,5.54,26.3,0.9174,0.9184,56,20,2613
1789627757.308,5.54,40.1,0.9214,0.9204,63,90,2863
1789627758.31,5.54,35.5,0.92,0.92,61,0,2863
1789627759.312,5.54,24.8,0.9204,0.9204,69,86,2863
1789627760.314,5.58,32.4,0.9207,0.9207,60,0,2863
1789627761.316,5.58,22.2,0.9273,0.9273,68,87,2863
1789627762.318,5.58,40.9,0.9071,0.9081,60,0,2863
1789627763.322,5.58,19.1,0.921,0.921,69,87,2863
1789627764.324,5.58,38.8,0.9092,0.9092,59,89,2863
1789627765.326,5.53,25.1,0.8856,0.8853,69,83,2863
1789627766.329,5.53,27.7,0.9199,0.9192,68,88,2863
1789627767.332,5.53,36.0,0.928,0.929,62,0,2863
1789627768.334,5.53,27.3,0.9317,0.9311,70,86,2863
1789627769.337,5.53,40.3,0.908,0.9076,60,0,2863
1789627770.34,5.33,23.1,0.9182,0.9192,69,88,2863
1789627771.342,5.33,40.1,0.9129,0.9129,61,35,2863
1789627772.344,5.33,37.0,0.9101,0.9101,71,88,2863
1789627773.347,5.33,40.1,0.9216,0.9206,65,87,2863
1789627774.35,5.33,22.2,0.9244,0.9254,70,88,2863
1789627775.354,5.47,40.6,0.9189,0.9195,69,88,2863
1789627776.357,5.47,32.7,0.9158,0.9142,71,73,2863
1789627777.359,5.47,29.4,0.9212,0.9222,66,87,2863
1789627778.361,5.47,33.8,0.9268,0.9258,65,0,2863
1789627779.364,5.47,28.1,0.9258,0.9258,71,86,2863
1789627780.367,5.43,27.9,0.9325,0.9335,64,0,2863
1789627781.369,5.43,29.7,0.9272,0.9272,70,89,2863
1789627782.371,5.43,34.9,0.9287,0.9287,66,0,2863
1789627783.373,5.43,29.7,0.9193,0.9183,71,86,2863
1789627784.376,5.43,29.8,0.921,0.9216,65,0,2863
1789627785.378,5.39,23.4,0.9285,0.9289,71,88,2863
1789627786.381,5.39,43.6,0.9258,0.9248,63,1,2863
1789627787.384,5.39,35.4,0.9327,0.9337,72,46,2863
1789627788.386,5.39,43.6,0.9092,0.9092,71,89,2863
1789627789.389,5.39,32.9,0.913,0.913,70,0,2863
1789627790.391,6.16,41.7,0.9031,0.9021,72,88,2863
1789627791.392,6.16,29.9,0.9194,0.9194,65,0,2863
1789627792.395,6.16,22.6,0.9228,0.9238,71,88,2863
1789627793.397,6.16,40.4,0.913,0.912,63,8,2863
1789627794.399,6.16,11.7,0.9351,0.9361,72,88,2863
1789627795.401,6.79,22.4,0.931,0.9301,63,0,2863
1789627796.403,6.79,37.6,0.9222,0.9222,68,88,2863
1789627797.405,6.79,26.0,0.9292,0.9302,72,0,2863
1789627798.409,6.79,43.3,0.933,0.9324,70,88,2863
1789627799.411,6.79,27.2,0.9279,0.9285,72,0,2863
1789627800.413,6.97,40.1,0.9082,0.9082,68,88,2863
1789627801.415,6.97,9.3,0.9349,0.9349,67,0,2863
1789627802.417,6.97,10.6,0.9382,0.9372,62,0,2863
1789627803.419,6.97,37.0,0.9113,0.9123,61,0,2863
1789627804.421,6.97,36.4,0.9112,0.9112,70,87,2863
1789627805.424,7.93,37.2,0.9209,0.9209,62,0,2863
1789627806.426,7.93,23.9,0.9301,0.9301,73,87,2863
1789627807.428,7.93,39.3,0.9132,0.9129,71,75,2863
1789627808.431,7.93,22.2,0.9203,0.9208,70,89,2863
1789627809.435,7.93,45.3,0.9008,0.8996,73,89,2863
1789627810.437,7.46,9.8,0.9343,0.9343,64,0,2863
1789627811.44,7.46,30.3,0.9174,0.9184,62,0,2863
1789627812.442,7.46,24.6,0.9259,0.9249,72,88,2863
1789627813.445,7.46,45.1,0.9211,0.9221,71,63,2863
1789627814.448,7.46,33.2,0.9181,0.9181,64,0,2863
1789627815.45,6.94,23.2,0.9288,0.9286,73,87,2863
1789627816.454,6.94,39.9,0.9197,0.92,72,83,2863
1789627817.457,6.94,19.2,0.9288,0.9288,73,88,2863
1789627818.459,6.94,40.7,0.9091,0.9091,70,38,2863
1789627819.462,6.94,22.7,0.9233,0.9223,73,89,2863
1789627820.464,7.02,37.9,0.9133,0.9133,72,21,2863
1789627821.467,7.02,27.0,0.9305,0.9315,66,32,2863
1789627822.469,7.02,31.8,0.9193,0.9193,73,88,2863
1789627823.472,7.02,32.2,0.924,0.924,65,0,2863
1789627824.474,7.02,31.9,0.9264,0.9264,73,87,2863
1789627825.477,6.86,28.0,0.9307,0.9297,65,0,2863
1789627826.479,6.86,45.1,0.9198,0.9208,73,88,2863
1789627827.481,6.86,32.2,0.923,0.922,65,0,2863
1789627828.484,6.86,41.6,0.924,0.925,74,88,2863
1789627829.486,6.86,35.5,0.9187,0.9177,64,0,2863
1789627830.489,7.59,23.6,0.9255,0.9273,74,85,2863
1789627831.491,7.59,35.8,0.92,0.9183,72,89,2863
1789627832.494,7.59,25.8,0.9211,0.9221,66,43,2863
1789627833.497,7.59,44.1,0.9145,0.9145,73,88,2863
1789627834.499,7.59,32.1,0.9262,0.9252,65,0,2863
1789627835.502,7.31,32.5,0.9157,0.9157,74,87,2863
1789627836.504,7.31,30.5,0.9169,0.9179,65,0,2863
1789627837.506,7.31,45.1,0.9192,0.9192,74,88,2863
1789627838.51,7.31,31.1,0.9156,0.9156,65,0,2863
1789627839.512,7.31,45.5,0.9061,0.9051,74,89,2863
1789627840.514,7.84,33.8,0.912,0.912,65,0,2863
1789627841.517,7.84,24.1,0.9219,0.9229,74,88,2863
1789627842.519,7.84,39.8,0.9098,0.9088,64,61,2863
1789627843.521,7.84,24.4,0.9219,0.9221,74,88,2863
1789627844.524,7.84,35.1,0.9137,0.9154,64,0,2863
1789627845.526,7.53,21.6,0.9272,0.9256,74,89,2863
1789627846.528,7.53,41.7,0.93,0.9296,69,83,2863
1789627847.531,7.53,23.8,0.9311,0.9311,71,10,2863
1789627848.532,7.53,33.4,0.9223,0.9233,74,88,2863
1789627849.535,7.53,25.0,0.9265,0.9265,66,0,2863
1789627850.537,7.17,24.0,0.9213,0.9213,74,88,2863
1789627851.539,7.17,9.7,0.9362,0.9352,65,0,2863
1789627852.542,7.17,38.8,0.9074,0.9084,64,27,2863
1789627853.545,7.17,38.2,0.9098,0.9088,73,42,2863
1789627854.547,7.17,29.0,0.9211,0.9221,73,89,2863
1789627855.549,7.24,35.3,0.9238,0.9238,65,0,2863
1789627856.551,7.24,39.2,0.937,0.936,74,87,2863
1789627857.553,7.24,11.4,0.9339,0.9339,65,0,2863
1789627858.555,7.24,11.7,0.9322,0.9332,64,0,2863
1789627859.557,7.24,11.5,0.9313,0.9303,62,0,2863
1789627860.559,6.82,12.6,0.8933,0.8937,62,2,685
1789627861.562,6.82,18.8,0.92,0.9206,62,3,777
1789627862.564,6.82,40.7,0.8988,0.8988,62,3,1911
1789627863.568,6.82,29.1,0.9177,0.9177,72,82,1911
1789627864.57,6.82,33.9,0.9171,0.9171,63,66,1911
1789627865.572,7.47,20.1,0.9299,0.9299,65,0,1911
1789627866.574,7.47,25.2,0.9272,0.9272,71,81,1911
1789627867.577,7.47,30.2,0.9298,0.9288,64,0,1911
1789627868.579,7.47,16.0,0.9299,0.9299,72,83,1911
1789627869.583,7.47,23.6,0.9195,0.9195,63,0,1911
1789627870.586,7.27,26.0,0.9169,0.9179,71,77,1911
1789627871.59,7.27,30.1,0.9181,0.9171,64,0,1911
1789627872.592,7.27,16.7,0.9239,0.9249,72,84,1911
1789627873.594,7.27,36.5,0.9092,0.9092,63,0,1911
1789627874.597,7.27,15.3,0.9256,0.9256,73,45,1911
1789627875.599,7.09,31.4,0.9177,0.9167,70,85,1911
1789627876.601,7.09,8.9,0.9338,0.9346,65,0,1911
1789627877.604,7.09,36.6,0.9178,0.9174,63,84,1911
1789627878.607,7.09,18.6,0.9299,0.9302,68,0,1911
1789627879.61,7.09,28.1,0.9164,0.9164,70,81,1911
1789627880.613,7.16,26.7,0.9207,0.921,64,0,1911
1789627881.615,7.16,18.9,0.9261,0.9261,72,82,1911
1789627882.617,7.16,9.1,0.9362,0.9362,63,0,1911
1789627883.62,7.16,35.4,0.911,0.911,63,23,1911
1789627884.622,7.16,11.6,0.9311,0.9301,72,14,1911
1789627885.625,6.91,30.3,0.9165,0.9168,63,0,1911
1789627886.627,6.91,15.7,0.9253,0.9251,72,73,1911
1789627887.629,6.91,31.6,0.9131,0.9141,63,68,1911
1789627888.632,6.91,18.7,0.9294,0.929,65,0,1911
1789627889.635,6.91,28.3,0.9232,0.9236,70,82,1911
1789627890.638,7.40,24.6,0.9205,0.9195,64,0,1911
1789627891.64,7.40,21.9,0.9202,0.9212,71,83,1911
1789627892.642,7.40,34.8,0.9185,0.9185,63,11,1911
1789627893.644,7.40,16.6,0.9272,0.9269,72,11,1911
1789627894.647,7.40,31.1,0.913,0.9123,69,84,1911
1789627895.65,7.05,16.7,0.9259,0.9269,65,0,1911
1789627896.652,7.05,28.9,0.9179,0.9169,70,81,1911
1789627897.655,7.05,10.2,0.9319,0.9329,64,0,1911
1789627898.657,7.05,34.7,0.9248,0.924,63,84,1911
1789627899.659,7.05,21.6,0.9251,0.9258,65,0,1911
1789627900.661,6.72,25.0,0.9182,0.9172,71,82,1911
1789627901.665,6.72,25.8,0.9197,0.9207,64,0,1911
1789627902.667,6.72,19.7,0.9253,0.9253,72,82,1911
1789627903.669,6.72,32.4,0.9227,0.9221,63,0,1911
1789627904.671,6.72,15.7,0.9341,0.9337,72,42,1911
1789627905.673,6.82,36.2,0.9132,0.9142,63,67,1911
1789627906.676,6.82,8.4,0.9347,0.9347,68,0,1911
1789627907.678,6.82,36.4,0.919,0.9187,63,84,1911
1789627908.681,6.82,10.8,0.9339,0.9332,66,0,1911
1789627909.684,6.82,36.9,0.9172,0.9172,63,26,1911
1789627910.686,6.52,15.7,0.9339,0.9339,72,0,1911
1789627911.688,6.52,30.7,0.9242,0.9242,69,83,1911
1789627912.69,6.52,9.9,0.936,0.936,64,0,1911
1789627913.693,6.52,25.3,0.9306,0.9316,63,0,1911
1789627914.695,6.52,22.6,0.93,0.93,70,81,1911
1789627915.698,6.40,34.4,0.9327,0.9327,63,0,1911
1789627916.7,6.40,13.7,0.9352,0.9352,72,48,1911
1789627917.702,6.40,34.9,0.9161,0.9151,63,84,1911
1789627918.703,6.40,9.7,0.9364,0.9374,67,0,1911
1789627919.706,6.40,19.9,0.9268,0.9258,63,0,1911
1789627920.708,6.28,26.7,0.919,0.92,66,81,1911
1789627921.711,6.28,27.3,0.9185,0.9185,63,0,1911
1789627922.713,6.28,18.8,0.9282,0.9272,72,83,1911
1789627923.715,6.28,36.1,0.9141,0.9141,63,13,1911
1789627924.717,6.28,9.4,0.9362,0.9362,72,0,1911
1789627925.72,6.02,27.7,0.9225,0.9235,63,0,1911
1789627926.722,6.02,17.2,0.931,0.93,71,49,1911
1789627927.724,6.02,31.0,0.9218,0.9225,63,13,1911
1789627928.727,6.02,13.8,0.9349,0.9341,64,10,1911
1789627929.729,6.02,36.4,0.9242,0.9252,71,83,1911
1789627930.731,5.86,8.1,0.9361,0.9351,63,0,1911
1789627931.733,5.86,19.4,0.9282,0.9282,62,0,1911
1789627932.735,5.86,26.4,0.9202,0.9212,72,81,1911
1789627933.737,5.86,28.2,0.921,0.92,63,0,1911
1789627934.739,5.86,13.8,0.9309,0.9313,64,0,1911
1789627935.742,5.71,35.1,0.9236,0.9232,71,84,1911
1789627936.744,5.71,20.0,0.9249,0.9251,63,0,1911
1789627937.746,5.71,25.4,0.9276,0.9283,72,82,1911
1789627938.749,5.71,11.0,0.9321,0.9321,63,0,1911
1789627939.751,5.71,34.4,0.915,0.915,72,83,1911
1789627940.753,5.33,20.0,0.9333,0.9323,63,0,1911
1789627941.755,5.33,24.7,0.9283,0.9283,72,82,1911
1789627942.757,5.33,29.2,0.9288,0.9298,63,0,1911
1789627943.759,5.33,17.7,0.9282,0.9272,67,68,1911
1789627944.761,5.33,36.9,0.9162,0.9166,71,85,1911
1789627945.763,5.31,17.1,0.9323,0.9329,64,0,1911
1789627946.765,5.31,28.9,0.9222,0.9212,72,81,1911
1789627947.767,5.31,9.2,0.9334,0.9344,63,0,1911
1789627948.77,5.31,25.1,0.9288,0.9284,62,0,1911
1789627949.772,5.31,21.6,0.9296,0.929,72,83,1911
1789627950.775,5.52,30.0,0.9226,0.9236,63,0,1911
1789627951.777,5.52,16.9,0.9259,0.9249,66,67,1911
1789627952.78,5.52,35.5,0.9159,0.9159,70,59,1911
1789627953.782,5.52,9.9,0.9341,0.9341,64,0,1911
1789627954.784,5.52,29.2,0.9213,0.9213,62,0,1911
1789627955.786,5.24,17.7,0.9211,0.9221,67,76,1911
1789627956.788,5.24,36.5,0.9161,0.9161,70,83,1911
1789627957.789,5.24,9.1,0.9315,0.9315,64,0,1911
1789627958.793,5.24,25.6,0.9288,0.9288,62,0,1911
1789627959.795,5.24,21.2,0.9292,0.9282,72,82,1911
1789627960.798,4.98,35.8,0.9184,0.9194,70,37,1911
1789627961.8,4.98,16.8,0.9268,0.9268,64,0,1911
1789627962.802,4.98,31.0,0.9224,0.9214,72,81,1911
1789627963.804,4.98,10.5,0.9323,0.9323,63,0,1911
1789627964.806,4.98,9.5,0.9332,0.9332,62,0,1911
1789627965.808,4.98,12.7,0.9292,0.9292,61,0,1911
1789627966.81,4.98,12.6,0.9292,0.9302,61,0,685
1789627967.812,4.98,17.0,0.9291,0.9291,61,0,777
1789627968.814,4.98,23.3,0.9264,0.9255,63,28,1253
1789627969.816,4.98,27.3,0.9331,0.9331,61,0,1255
1789627970.818,5.70,33.8,0.9306,0.9316,63,16,1255
1789627971.82,5.70,26.6,0.9212,0.9202,60,0,1255
1789627972.824,5.70,31.0,0.9161,0.9171,62,15,1255
1789627973.826,5.70,41.6,0.9089,0.9079,60,0,1255
1789627974.829,5.70,31.2,0.9152,0.9162,61,0,1255
1789627975.831,6.13,40.9,0.9233,0.9227,60,0,1255
1789627976.834,6.13,32.4,0.9177,0.9173,61,5,1255
